Layout, Wing, Span, dV, AOA, Cx, Cy, Mz
1, 0, 0.50, -4,   6.  ,    0.28525E-01,  0.68855    ,  0.94341E-01
1, 0, 0.50, -4,   5.5 ,    0.25871E-01,  0.64835    ,  0.10789    
1, 0, 0.50, -4,   5.  ,    0.23433E-01,  0.60804    ,  0.12104    
1, 0, 0.50, -4,   4.5 ,    0.21213E-01,  0.56765    ,  0.13381    
1, 0, 0.50, -4,   4.  ,    0.19212E-01,  0.52716    ,  0.14618    
1, 0, 0.50, -4,   3.5 ,    0.17430E-01,  0.48661    ,  0.15815    
1, 0, 0.50, -4,   3.  ,    0.15868E-01,  0.44599    ,  0.16972    
1, 0, 0.50, -4,   2.5 ,    0.14526E-01,  0.40531    ,  0.18089    
1, 0, 0.50, -4,   2.0 ,    0.13405E-01,  0.36460    ,  0.19164    
1, 0, 0.50, -4,   1.5 ,    0.12506E-01,  0.32384    ,  0.20199    
1, 0, 0.50, -4,   1.  ,    0.11828E-01,  0.28307    ,  0.21192    
1, 0, 0.50, -4,   0.5 ,    0.11371E-01,  0.24228    ,  0.22144    
1, 0, 0.50, -4,   0.0 ,    0.11135E-01,  0.20149    ,  0.23054    
1, 0, 0.50, -4,  -0.5 ,    0.11119E-01,  0.16071    ,  0.23922    
1, 0, 0.50, -4,   -1. ,    0.11325E-01,  0.11995    ,  0.24748    
1, 0, 0.50, -4,  -2.0 ,    0.12393E-01,  0.38512E-01,  0.26273    
1, 0, 0.50, -4,  -4.0 ,    0.17140E-01, -0.12369    ,  0.28811    
1, 0, 0.50, -2,  12.  ,    0.74103E-01,   1.1383    , -0.15485    
1, 0, 0.50, -2,  10.  ,    0.55016E-01,  0.98318    , -0.87323E-01
1, 0, 0.50, -2,   9.  ,    0.46688E-01,  0.90445    , -0.55544E-01
1, 0, 0.50, -2,   8.  ,    0.39192E-01,  0.82504    , -0.25142E-01
1, 0, 0.50, -2,   7.  ,    0.32544E-01,  0.74504    ,  0.38437E-02
1, 0, 0.50, -2,   6.  ,    0.26756E-01,  0.66452    ,  0.31379E-01
1, 0, 0.50, -2,   5.5 ,    0.24188E-01,  0.62409    ,  0.44593E-01
1, 0, 0.50, -2,   5.  ,    0.21838E-01,  0.58356    ,  0.57432E-01
1, 0, 0.50, -2,   4.5 ,    0.19709E-01,  0.54295    ,  0.69893E-01
1, 0, 0.50, -2,   4.  ,    0.17799E-01,  0.50225    ,  0.81972E-01
1, 0, 0.50, -2,   3.5 ,    0.16111E-01,  0.46149    ,  0.93666E-01
1, 0, 0.50, -2,   3.  ,    0.14645E-01,  0.42066    ,  0.10497    
1, 0, 0.50, -2,   2.5 ,    0.13401E-01,  0.37979    ,  0.11589    
1, 0, 0.50, -2,   2.0 ,    0.12380E-01,  0.33888    ,  0.12641    
1, 0, 0.50, -2,   1.5 ,    0.11581E-01,  0.29794    ,  0.13654    
1, 0, 0.50, -2,   1.  ,    0.11005E-01,  0.25699    ,  0.14626    
1, 0, 0.50, -2,   0.5 ,    0.10652E-01,  0.21602    ,  0.15559    
1, 0, 0.50, -2,   0.0 ,    0.10522E-01,  0.17506    ,  0.16451    
1, 0, 0.50, -2,  -0.5 ,    0.10613E-01,  0.13412    ,  0.17303    
1, 0, 0.50, -2,   -1. ,    0.10926E-01,  0.93194E-01,  0.18114    
1, 0, 0.50, -2,  -2.0 ,    0.12214E-01,  0.11460E-01,  0.19614    
1, 0, 0.50, -2,  -4.0 ,    0.17412E-01, -0.15127    ,  0.22120    
1, 0, 0.50, 0,  12.  ,    0.71335E-01,   1.1139    , -0.21919    
1, 0, 0.50, 0,  10.  ,    0.52596E-01,  0.95805    , -0.15285    
1, 0, 0.50, 0,   9.  ,    0.44451E-01,  0.87899    , -0.12159    
1, 0, 0.50, 0,   8.  ,    0.37144E-01,  0.79929    , -0.91652E-01
1, 0, 0.50, 0,   7.  ,    0.30689E-01,  0.71900    , -0.63080E-01
1, 0, 0.50, 0,   6.  ,    0.25100E-01,  0.63821    , -0.35905E-01
1, 0, 0.50, 0,   5.5 ,    0.22632E-01,  0.59766    , -0.22852E-01
1, 0, 0.50, 0,   5.  ,    0.20385E-01,  0.55701    , -0.10159E-01
1, 0, 0.50, 0,   4.5 ,    0.18358E-01,  0.51627    ,  0.21682E-02
1, 0, 0.50, 0,   4.  ,    0.16552E-01,  0.47546    ,  0.14128E-01
1, 0, 0.50, 0,   3.5 ,    0.14969E-01,  0.43459    ,  0.25716E-01
1, 0, 0.50, 0,   3.  ,    0.13609E-01,  0.39366    ,  0.36930E-01
1, 0, 0.50, 0,   2.5 ,    0.12471E-01,  0.35269    ,  0.47767E-01
1, 0, 0.50, 0,   2.0 ,    0.11557E-01,  0.31169    ,  0.58224E-01
1, 0, 0.50, 0,   1.5 ,    0.10867E-01,  0.27066    ,  0.68299E-01
1, 0, 0.50, 0,   1.  ,    0.10400E-01,  0.22962    ,  0.77989E-01
1, 0, 0.50, 0,   0.5 ,    0.10156E-01,  0.18858    ,  0.87292E-01
1, 0, 0.50, 0,   0.0 ,    0.10136E-01,  0.14754    ,  0.96206E-01
1, 0, 0.50, 0,  -0.5 ,    0.10338E-01,  0.10652    ,  0.10473    
1, 0, 0.50, 0,   -1. ,    0.10763E-01,  0.65536E-01,  0.11286    
1, 0, 0.50, 0,  -2.0 ,    0.12275E-01, -0.16313E-01,  0.12794    
1, 0, 0.50, 0,  -4.0 ,    0.17925E-01, -0.17921    ,  0.15332    
1, 0, 0.50, 2,  12.  ,    0.68497E-01,   1.0862    , -0.29000    
1, 0, 0.50, 2,  10.  ,    0.50188E-01,  0.93009    , -0.22401    
1, 0, 0.50, 2,   9.  ,    0.42261E-01,  0.85094    , -0.19284    
1, 0, 0.50, 2,   8.  ,    0.35175E-01,  0.77114    , -0.16295    
1, 0, 0.50, 2,   7.  ,    0.28943E-01,  0.69079    , -0.13437    
1, 0, 0.50, 2,   6.  ,    0.23578E-01,  0.60996    , -0.10713    
1, 0, 0.50, 2,   5.5 ,    0.21223E-01,  0.56939    , -0.94019E-01
1, 0, 0.50, 2,   5.  ,    0.19088E-01,  0.52873    , -0.81261E-01
1, 0, 0.50, 2,   4.5 ,    0.17174E-01,  0.48799    , -0.68853E-01
1, 0, 0.50, 2,   4.  ,    0.15482E-01,  0.44718    , -0.56801E-01
1, 0, 0.50, 2,   3.5 ,    0.14013E-01,  0.40631    , -0.45106E-01
1, 0, 0.50, 2,   3.  ,    0.12766E-01,  0.36539    , -0.33772E-01
1, 0, 0.50, 2,   2.5 ,    0.11742E-01,  0.32443    , -0.22801E-01
1, 0, 0.50, 2,   2.0 ,    0.10942E-01,  0.28344    , -0.12198E-01
1, 0, 0.50, 2,   1.5 ,    0.10366E-01,  0.24244    , -0.19631E-02
1, 0, 0.50, 2,   1.  ,    0.10013E-01,  0.20142    ,  0.78999E-02
1, 0, 0.50, 2,   0.5 ,    0.98830E-02,  0.16041    ,  0.17389E-01
1, 0, 0.50, 2,   0.0 ,    0.99762E-02,  0.11941    ,  0.26502E-01
1, 0, 0.50, 2,  -0.5 ,    0.10292E-01,  0.78438E-01,  0.35238E-01
1, 0, 0.50, 2,   -1. ,    0.10830E-01,  0.37496E-01,  0.43593E-01
1, 0, 0.50, 2,  -2.0 ,    0.12568E-01, -0.44247E-01,  0.59159E-01
1, 0, 0.50, 2,  -4.0 ,    0.18667E-01, -0.20688    ,  0.85674E-01
1, 0, 0.50, 4,  12.  ,    0.65743E-01,   1.0565    , -0.36531    
1, 0, 0.50, 4,  10.  ,    0.47898E-01,  0.90044    , -0.29896    
1, 0, 0.50, 4,   9.  ,    0.40206E-01,  0.82134    , -0.26753    
1, 0, 0.50, 4,   8.  ,    0.33356E-01,  0.74163    , -0.23731    
1, 0, 0.50, 4,   7.  ,    0.27362E-01,  0.66138    , -0.20835    
1, 0, 0.50, 4,   6.  ,    0.22234E-01,  0.58067    , -0.18068    
1, 0, 0.50, 4,   5.5 ,    0.19998E-01,  0.54017    , -0.16734    
1, 0, 0.50, 4,   5.  ,    0.17983E-01,  0.49958    , -0.15433    
1, 0, 0.50, 4,   4.5 ,    0.16188E-01,  0.45893    , -0.14166    
1, 0, 0.50, 4,   4.  ,    0.14615E-01,  0.41820    , -0.12932    
1, 0, 0.50, 4,   3.5 ,    0.13264E-01,  0.37742    , -0.11734    
1, 0, 0.50, 4,   3.  ,    0.12135E-01,  0.33660    , -0.10570    
1, 0, 0.50, 4,   2.5 ,    0.11230E-01,  0.29575    , -0.94411E-01
1, 0, 0.50, 4,   2.0 ,    0.10547E-01,  0.25487    , -0.83476E-01
1, 0, 0.50, 4,   1.5 ,    0.10088E-01,  0.21398    , -0.72897E-01
1, 0, 0.50, 4,   1.  ,    0.98514E-02,  0.17309    , -0.62677E-01
1, 0, 0.50, 4,   0.5 ,    0.98378E-02,  0.13220    , -0.52818E-01
1, 0, 0.50, 4,   0.0 ,    0.10047E-01,  0.91336E-01, -0.43322E-01
1, 0, 0.50, 4,  -0.5 ,    0.10477E-01,  0.50498E-01, -0.34192E-01
1, 0, 0.50, 4,   -1. ,    0.11129E-01,  0.96987E-02, -0.25429E-01
1, 0, 0.50, 4,  -2.0 ,    0.13093E-01, -0.71743E-01, -0.90112E-02
1, 0, 0.50, 4,  -4.0 ,    0.19632E-01, -0.23371    ,  0.19348E-01
1, 0, 0.50, 6,  12.  ,    0.63167E-01,   1.0262    , -0.44238    
1, 0, 0.50, 6,  10.  ,    0.45797E-01,  0.87037    , -0.37524    
1, 0, 0.50, 6,   9.  ,    0.38347E-01,  0.79141    , -0.34333    
1, 0, 0.50, 6,   8.  ,    0.31740E-01,  0.71187    , -0.31258    
1, 0, 0.50, 6,   7.  ,    0.25989E-01,  0.63181    , -0.28302    
1, 0, 0.50, 6,   6.  ,    0.21106E-01,  0.55133    , -0.25469    
1, 0, 0.50, 6,   5.5 ,    0.18992E-01,  0.51095    , -0.24100    
1, 0, 0.50, 6,   5.  ,    0.17098E-01,  0.47049    , -0.22763    
1, 0, 0.50, 6,   4.5 ,    0.15425E-01,  0.42996    , -0.21458    
1, 0, 0.50, 6,   4.  ,    0.13973E-01,  0.38938    , -0.20186    
1, 0, 0.50, 6,   3.5 ,    0.12743E-01,  0.34875    , -0.18947    
1, 0, 0.50, 6,   3.  ,    0.11735E-01,  0.30808    , -0.17742    
1, 0, 0.50, 6,   2.5 ,    0.10949E-01,  0.26739    , -0.16570    
1, 0, 0.50, 6,   2.0 ,    0.10385E-01,  0.22668    , -0.15432    
1, 0, 0.50, 6,   1.5 ,    0.10044E-01,  0.18596    , -0.14329    
1, 0, 0.50, 6,   1.  ,    0.99256E-02,  0.14525    , -0.13260    
1, 0, 0.50, 6,   0.5 ,    0.10029E-01,  0.10455    , -0.12226    
1, 0, 0.50, 6,   0.0 ,    0.10353E-01,  0.63874E-01, -0.11227    
1, 0, 0.50, 6,  -0.5 ,    0.10898E-01,  0.23235E-01, -0.10263    
1, 0, 0.50, 6,   -1. ,    0.11663E-01, -0.17360E-01, -0.93349E-01
1, 0, 0.50, 6,  -2.0 ,    0.13850E-01, -0.98374E-01, -0.75860E-01
1, 0, 0.50, 6,  -4.0 ,    0.20817E-01, -0.25941    , -0.45222E-01
1, 0, 0.50, 8,  12.  ,    0.60805E-01,  0.99618    , -0.51869    
1, 0, 0.50, 8,  10.  ,    0.43921E-01,  0.84063    , -0.45060    
1, 0, 0.50, 8,   9.  ,    0.36717E-01,  0.76185    , -0.41812    
1, 0, 0.50, 8,   8.  ,    0.30357E-01,  0.68252    , -0.38674    
1, 0, 0.50, 8,   7.  ,    0.24854E-01,  0.60271    , -0.35650    
1, 0, 0.50, 8,   6.  ,    0.20218E-01,  0.52249    , -0.32743    
1, 0, 0.50, 8,   5.5 ,    0.18227E-01,  0.48225    , -0.31335    
1, 0, 0.50, 8,   5.  ,    0.16456E-01,  0.44194    , -0.29957    
1, 0, 0.50, 8,   4.5 ,    0.14906E-01,  0.40158    , -0.28610    
1, 0, 0.50, 8,   4.  ,    0.13576E-01,  0.36116    , -0.27295    
1, 0, 0.50, 8,   3.5 ,    0.12467E-01,  0.32070    , -0.26012    
1, 0, 0.50, 8,   3.  ,    0.11579E-01,  0.28021    , -0.24760    
1, 0, 0.50, 8,   2.5 ,    0.10913E-01,  0.23970    , -0.23541    
1, 0, 0.50, 8,   2.0 ,    0.10469E-01,  0.19918    , -0.22355    
1, 0, 0.50, 8,   1.5 ,    0.10246E-01,  0.15866    , -0.21202    
1, 0, 0.50, 8,   1.  ,    0.10244E-01,  0.11816    , -0.20082    
1, 0, 0.50, 8,   0.5 ,    0.10463E-01,  0.77668E-01, -0.18996    
1, 0, 0.50, 8,   0.0 ,    0.10901E-01,  0.37212E-01, -0.17944    
1, 0, 0.50, 8,  -0.5 ,    0.11560E-01, -0.32032E-02, -0.16926    
1, 0, 0.50, 8,   -1. ,    0.12436E-01, -0.43567E-01, -0.15942    
1, 0, 0.50, 8,  -2.0 ,    0.14842E-01, -0.12410    , -0.14078    
1, 0, 0.50, 8,  -4.0 ,    0.22223E-01, -0.28410    , -0.10772    
1, 0, 0.50, 10,  12.  ,    0.58696E-01,  0.96692    , -0.59369    
1, 0, 0.50, 10,  10.  ,    0.42304E-01,  0.81169    , -0.52461    
1, 0, 0.50, 10,   9.  ,    0.35348E-01,  0.73313    , -0.49155    
1, 0, 0.50, 10,   8.  ,    0.29237E-01,  0.65402    , -0.45954    
1, 0, 0.50, 10,   7.  ,    0.23981E-01,  0.57446    , -0.42861    
1, 0, 0.50, 10,   6.  ,    0.19591E-01,  0.49453    , -0.39879    
1, 0, 0.50, 10,   5.5 ,    0.17724E-01,  0.45445    , -0.38432    
1, 0, 0.50, 10,   5.  ,    0.16075E-01,  0.41430    , -0.37013    
1, 0, 0.50, 10,   4.5 ,    0.14645E-01,  0.37410    , -0.35625    
1, 0, 0.50, 10,   4.  ,    0.13436E-01,  0.33385    , -0.34266    
1, 0, 0.50, 10,   3.5 ,    0.12446E-01,  0.29357    , -0.32938    
1, 0, 0.50, 10,   3.  ,    0.11678E-01,  0.25327    , -0.31641    
1, 0, 0.50, 10,   2.5 ,    0.11129E-01,  0.21295    , -0.30375    
1, 0, 0.50, 10,   2.0 ,    0.10801E-01,  0.17263    , -0.29140    
1, 0, 0.50, 10,   1.5 ,    0.10694E-01,  0.13231    , -0.27937    
1, 0, 0.50, 10,   1.  ,    0.10806E-01,  0.92016E-01, -0.26766    
1, 0, 0.50, 10,   0.5 ,    0.11137E-01,  0.51746E-01, -0.25628    
1, 0, 0.50, 10,   0.0 ,    0.11687E-01,  0.11512E-01, -0.24523    
1, 0, 0.50, 10,  -0.5 ,    0.12455E-01, -0.28674E-01, -0.23450    
1, 0, 0.50, 10,   -1. ,    0.13440E-01, -0.68803E-01, -0.22411    
1, 0, 0.50, 10,  -2.0 ,    0.16056E-01, -0.14885    , -0.20433    
1, 0, 0.50, 10,  -4.0 ,    0.23836E-01, -0.30781    , -0.16885    
1, 0, 0.75, -10,  12.  ,    0.90901E-01,   1.2582    ,  0.17009    
1, 0, 0.75, -10,  10.  ,    0.70732E-01,   1.1103    ,  0.24513    
1, 0, 0.75, -10,   9.  ,    0.61729E-01,   1.0350    ,  0.28028    
1, 0, 0.75, -10,   8.  ,    0.53472E-01,  0.95900    ,  0.31380    
1, 0, 0.75, -10,   7.  ,    0.45982E-01,  0.88222    ,  0.34563    
1, 0, 0.75, -10,   6.  ,    0.39272E-01,  0.80479    ,  0.37574    
1, 0, 0.75, -10,   5.5 ,    0.36215E-01,  0.76586    ,  0.39014    
1, 0, 0.75, -10,   5.  ,    0.33358E-01,  0.72679    ,  0.40409    
1, 0, 0.75, -10,   4.5 ,    0.30704E-01,  0.68759    ,  0.41760    
1, 0, 0.75, -10,   4.  ,    0.28253E-01,  0.64827    ,  0.43065    
1, 0, 0.75, -10,   3.5 ,    0.26008E-01,  0.60884    ,  0.44325    
1, 0, 0.75, -10,   3.  ,    0.23968E-01,  0.56932    ,  0.45538    
1, 0, 0.75, -10,   2.5 ,    0.22136E-01,  0.52970    ,  0.46706    
1, 0, 0.75, -10,   2.0 ,    0.20512E-01,  0.49001    ,  0.47827    
1, 0, 0.75, -10,   1.5 ,    0.19097E-01,  0.45024    ,  0.48901    
1, 0, 0.75, -10,   1.  ,    0.17893E-01,  0.41041    ,  0.49928    
1, 0, 0.75, -10,   0.5 ,    0.16898E-01,  0.37053    ,  0.50907    
1, 0, 0.75, -10,   0.0 ,    0.16115E-01,  0.33061    ,  0.51839    
1, 0, 0.75, -10,  -0.5 ,    0.15544E-01,  0.29065    ,  0.52724    
1, 0, 0.75, -10,   -1. ,    0.15184E-01,  0.25067    ,  0.53560    
1, 0, 0.75, -10,  -2.0 ,    0.15100E-01,  0.17068    ,  0.55087    
1, 0, 0.75, -10,  -4.0 ,    0.17471E-01,  0.10843E-01,  0.57560    
1, 0, 0.75, -8,  12.  ,    0.86574E-01,   1.2304    ,  0.95457E-01
1, 0, 0.75, -8,  10.  ,    0.66685E-01,   1.0811    ,  0.16882    
1, 0, 0.75, -8,   9.  ,    0.57846E-01,   1.0052    ,  0.20322    
1, 0, 0.75, -8,   8.  ,    0.49770E-01,  0.92844    ,  0.23604    
1, 0, 0.75, -8,   7.  ,    0.42475E-01,  0.85103    ,  0.26724    
1, 0, 0.75, -8,   6.  ,    0.35975E-01,  0.77299    ,  0.29678    
1, 0, 0.75, -8,   5.5 ,    0.33028E-01,  0.73376    ,  0.31091    
1, 0, 0.75, -8,   5.  ,    0.30285E-01,  0.69440    ,  0.32462    
1, 0, 0.75, -8,   4.5 ,    0.27748E-01,  0.65491    ,  0.33789    
1, 0, 0.75, -8,   4.  ,    0.25417E-01,  0.61532    ,  0.35073    
1, 0, 0.75, -8,   3.5 ,    0.23295E-01,  0.57562    ,  0.36313    
1, 0, 0.75, -8,   3.  ,    0.21382E-01,  0.53584    ,  0.37508    
1, 0, 0.75, -8,   2.5 ,    0.19679E-01,  0.49597    ,  0.38659    
1, 0, 0.75, -8,   2.0 ,    0.18188E-01,  0.45602    ,  0.39764    
1, 0, 0.75, -8,   1.5 ,    0.16908E-01,  0.41601    ,  0.40825    
1, 0, 0.75, -8,   1.  ,    0.15841E-01,  0.37595    ,  0.41840    
1, 0, 0.75, -8,   0.5 ,    0.14987E-01,  0.33584    ,  0.42809    
1, 0, 0.75, -8,   0.0 ,    0.14347E-01,  0.29570    ,  0.43732    
1, 0, 0.75, -8,  -0.5 ,    0.13920E-01,  0.25553    ,  0.44609    
1, 0, 0.75, -8,   -1. ,    0.13708E-01,  0.21535    ,  0.45440    
1, 0, 0.75, -8,  -2.0 ,    0.13925E-01,  0.13497    ,  0.46962    
1, 0, 0.75, -8,  -4.0 ,    0.16921E-01, -0.25531E-01,  0.49443    
1, 0, 0.75, -6,  12.  ,    0.82521E-01,   1.2026    ,  0.19631E-01
1, 0, 0.75, -6,  10.  ,    0.62891E-01,   1.0517    ,  0.91232E-01
1, 0, 0.75, -6,   9.  ,    0.54209E-01,  0.97503    ,  0.12484    
1, 0, 0.75, -6,   8.  ,    0.46309E-01,  0.89759    ,  0.15693    
1, 0, 0.75, -6,   7.  ,    0.39207E-01,  0.81947    ,  0.18746    
1, 0, 0.75, -6,   6.  ,    0.32917E-01,  0.74076    ,  0.21639    
1, 0, 0.75, -6,   5.5 ,    0.30081E-01,  0.70120    ,  0.23024    
1, 0, 0.75, -6,   5.  ,    0.27453E-01,  0.66152    ,  0.24368    
1, 0, 0.75, -6,   4.5 ,    0.25034E-01,  0.62173    ,  0.25670    
1, 0, 0.75, -6,   4.  ,    0.22826E-01,  0.58183    ,  0.26931    
1, 0, 0.75, -6,   3.5 ,    0.20829E-01,  0.54184    ,  0.28149    
1, 0, 0.75, -6,   3.  ,    0.19045E-01,  0.50176    ,  0.29324    
1, 0, 0.75, -6,   2.5 ,    0.17475E-01,  0.46161    ,  0.30457    
1, 0, 0.75, -6,   2.0 ,    0.16119E-01,  0.42139    ,  0.31546    
1, 0, 0.75, -6,   1.5 ,    0.14978E-01,  0.38112    ,  0.32591    
1, 0, 0.75, -6,   1.  ,    0.14053E-01,  0.34081    ,  0.33593    
1, 0, 0.75, -6,   0.5 ,    0.13344E-01,  0.30045    ,  0.34551    
1, 0, 0.75, -6,   0.0 ,    0.12851E-01,  0.26007    ,  0.35464    
1, 0, 0.75, -6,  -0.5 ,    0.12574E-01,  0.21968    ,  0.36333    
1, 0, 0.75, -6,   -1. ,    0.12514E-01,  0.17928    ,  0.37157    
1, 0, 0.75, -6,  -2.0 ,    0.13043E-01,  0.98493E-01,  0.38671    
1, 0, 0.75, -6,  -4.0 ,    0.16684E-01, -0.62712E-01,  0.41157    
1, 0, 0.75, -4,  12.  ,    0.78789E-01,   1.1752    , -0.56988E-01
1, 0, 0.75, -4,  10.  ,    0.59384E-01,   1.0225    ,  0.12716E-01
1, 0, 0.75, -4,   9.  ,    0.50848E-01,  0.94499    ,  0.45466E-01
1, 0, 0.75, -4,   8.  ,    0.43114E-01,  0.86672    ,  0.76757E-01
1, 0, 0.75, -4,   7.  ,    0.36198E-01,  0.78781    ,  0.10655    
1, 0, 0.75, -4,   6.  ,    0.30115E-01,  0.70832    ,  0.13481    
1, 0, 0.75, -4,   5.5 ,    0.27389E-01,  0.66838    ,  0.14835    
1, 0, 0.75, -4,   5.  ,    0.24876E-01,  0.62834    ,  0.16150    
1, 0, 0.75, -4,   4.5 ,    0.22576E-01,  0.58819    ,  0.17425    
1, 0, 0.75, -4,   4.  ,    0.20491E-01,  0.54794    ,  0.18659    
1, 0, 0.75, -4,   3.5 ,    0.18622E-01,  0.50761    ,  0.19853    
1, 0, 0.75, -4,   3.  ,    0.16970E-01,  0.46720    ,  0.21006    
1, 0, 0.75, -4,   2.5 ,    0.15536E-01,  0.42673    ,  0.22117    
1, 0, 0.75, -4,   2.0 ,    0.14319E-01,  0.38621    ,  0.23187    
1, 0, 0.75, -4,   1.5 ,    0.13321E-01,  0.34564    ,  0.24215    
1, 0, 0.75, -4,   1.  ,    0.12541E-01,  0.30503    ,  0.25201    
1, 0, 0.75, -4,   0.5 ,    0.11981E-01,  0.26440    ,  0.26145    
1, 0, 0.75, -4,   0.0 ,    0.11640E-01,  0.22376    ,  0.27046    
1, 0, 0.75, -4,  -0.5 ,    0.11518E-01,  0.18311    ,  0.27905    
1, 0, 0.75, -4,   -1. ,    0.11616E-01,  0.14246    ,  0.28720    
1, 0, 0.75, -4,  -2.0 ,    0.12466E-01,  0.61232E-01,  0.30222    
1, 0, 0.75, -4,  -4.0 ,    0.16772E-01, -0.10073    ,  0.32705    
1, 0, 0.75, -2,  12.  ,    0.75247E-01,   1.1475    , -0.13468    
1, 0, 0.75, -2,  10.  ,    0.56073E-01,  0.99290    , -0.66983E-01
1, 0, 0.75, -2,   9.  ,    0.47688E-01,  0.91441    , -0.35143E-01
1, 0, 0.75, -2,   8.  ,    0.40128E-01,  0.83524    , -0.46966E-02
1, 0, 0.75, -2,   7.  ,    0.33408E-01,  0.75546    ,  0.24317E-01
1, 0, 0.75, -2,   6.  ,    0.27542E-01,  0.67514    ,  0.51863E-01
1, 0, 0.75, -2,   5.5 ,    0.24932E-01,  0.63481    ,  0.65075E-01
1, 0, 0.75, -2,   5.  ,    0.22539E-01,  0.59437    ,  0.77909E-01
1, 0, 0.75, -2,   4.5 ,    0.20365E-01,  0.55384    ,  0.90360E-01
1, 0, 0.75, -2,   4.  ,    0.18410E-01,  0.51323    ,  0.10243    
1, 0, 0.75, -2,   3.5 ,    0.16675E-01,  0.47254    ,  0.11410    
1, 0, 0.75, -2,   3.  ,    0.15161E-01,  0.43179    ,  0.12539    
1, 0, 0.75, -2,   2.5 ,    0.13868E-01,  0.39099    ,  0.13627    
1, 0, 0.75, -2,   2.0 ,    0.12796E-01,  0.35014    ,  0.14677    
1, 0, 0.75, -2,   1.5 ,    0.11947E-01,  0.30926    ,  0.15686    
1, 0, 0.75, -2,   1.  ,    0.11319E-01,  0.26836    ,  0.16654    
1, 0, 0.75, -2,   0.5 ,    0.10914E-01,  0.22745    ,  0.17583    
1, 0, 0.75, -2,   0.0 ,    0.10731E-01,  0.18653    ,  0.18470    
1, 0, 0.75, -2,  -0.5 ,    0.10769E-01,  0.14563    ,  0.19317    
1, 0, 0.75, -2,   -1. ,    0.11028E-01,  0.10474    ,  0.20123    
1, 0, 0.75, -2,  -2.0 ,    0.12208E-01,  0.23063E-01,  0.21610    
1, 0, 0.75, -2,  -4.0 ,    0.17189E-01, -0.13962    ,  0.24087    
1, 0, 0.75, 0,  12.  ,    0.71312E-01,   1.1147    , -0.21705    
1, 0, 0.75, 0,  10.  ,    0.52579E-01,  0.95874    , -0.15097    
1, 0, 0.75, 0,   9.  ,    0.44436E-01,  0.87965    , -0.11984    
1, 0, 0.75, 0,   8.  ,    0.37131E-01,  0.79989    , -0.90033E-01
1, 0, 0.75, 0,   7.  ,    0.30679E-01,  0.71956    , -0.61594E-01
1, 0, 0.75, 0,   6.  ,    0.25091E-01,  0.63873    , -0.34554E-01
1, 0, 0.75, 0,   5.5 ,    0.22625E-01,  0.59815    , -0.21568E-01
1, 0, 0.75, 0,   5.  ,    0.20378E-01,  0.55748    , -0.89436E-02
1, 0, 0.75, 0,   4.5 ,    0.18352E-01,  0.51672    ,  0.33162E-02
1, 0, 0.75, 0,   4.  ,    0.16547E-01,  0.47589    ,  0.15208E-01
1, 0, 0.75, 0,   3.5 ,    0.14965E-01,  0.43499    ,  0.26728E-01
1, 0, 0.75, 0,   3.  ,    0.13605E-01,  0.39404    ,  0.37875E-01
1, 0, 0.75, 0,   2.5 ,    0.12468E-01,  0.35305    ,  0.48644E-01
1, 0, 0.75, 0,   2.0 ,    0.11555E-01,  0.31202    ,  0.59033E-01
1, 0, 0.75, 0,   1.5 ,    0.10864E-01,  0.27098    ,  0.69040E-01
1, 0, 0.75, 0,   1.  ,    0.10398E-01,  0.22991    ,  0.78662E-01
1, 0, 0.75, 0,   0.5 ,    0.10154E-01,  0.18885    ,  0.87898E-01
1, 0, 0.75, 0,   0.0 ,    0.10134E-01,  0.14779    ,  0.96745E-01
1, 0, 0.75, 0,  -0.5 ,    0.10336E-01,  0.10676    ,  0.10520    
1, 0, 0.75, 0,   -1. ,    0.10760E-01,  0.65746E-01,  0.11326    
1, 0, 0.75, 0,  -2.0 ,    0.12272E-01, -0.16144E-01,  0.12821    
1, 0, 0.75, 0,  -4.0 ,    0.17918E-01, -0.17913    ,  0.15333    
1, 0, 0.75, 2,  12.  ,    0.67226E-01,   1.0749    , -0.30866    
1, 0, 0.75, 2,  10.  ,    0.49067E-01,  0.91858    , -0.24299    
1, 0, 0.75, 2,   9.  ,    0.41222E-01,  0.83935    , -0.21197    
1, 0, 0.75, 2,   8.  ,    0.34223E-01,  0.75949    , -0.18220    
1, 0, 0.75, 2,   7.  ,    0.28083E-01,  0.67909    , -0.15373    
1, 0, 0.75, 2,   6.  ,    0.22812E-01,  0.59823    , -0.12659    
1, 0, 0.75, 2,   5.5 ,    0.20506E-01,  0.55764    , -0.11353    
1, 0, 0.75, 2,   5.  ,    0.18421E-01,  0.51698    , -0.10081    
1, 0, 0.75, 2,   4.5 ,    0.16557E-01,  0.47623    , -0.88437E-01
1, 0, 0.75, 2,   4.  ,    0.14916E-01,  0.43542    , -0.76416E-01
1, 0, 0.75, 2,   3.5 ,    0.13498E-01,  0.39456    , -0.64749E-01
1, 0, 0.75, 2,   3.  ,    0.12303E-01,  0.35365    , -0.53439E-01
1, 0, 0.75, 2,   2.5 ,    0.11331E-01,  0.31270    , -0.42488E-01
1, 0, 0.75, 2,   2.0 ,    0.10584E-01,  0.27173    , -0.31901E-01
1, 0, 0.75, 2,   1.5 ,    0.10060E-01,  0.23075    , -0.21678E-01
